,station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,date,hour
1393,BDL,2019-01-05 15:45:00,-72.6825,41.9381,37.0,36.888888888888886,99.57,350.0,8.0,0.01,29.58,1001.7909090909092,2.5,16.850574712643677,OVC,,,,400,,,,#NAME?,,,,,,,,KBDL 051545Z AUTO 35008KT 2 1/2SM -RA BR OVC004 03/03 A2957 RMK P0000 T00300030 MADISHF,2019-01-05,15
1394,BDL,2019-01-05 15:51:00,-72.6825,41.9381,37.0,37.0,100.0,360.0,9.0,0.01,29.58,1001.7,2.0,16.853448275862068,OVC,,,,400,,,,#NAME?,,,,,,,29.73,KBDL 051551Z 36009KT 2SM -RA BR OVC004 03/03 A2958 RMK AO2 SLP017 P0001 T00280028 $,2019-01-05,15
1395,BDL,2019-01-05 15:55:00,-72.6825,41.9381,37.2,36.3,96.57,350.0,7.0,0.005,29.57,1001.5500000000001,1.5,16.85632183908046,OVC,,,,400,,,,#NAME?,,,,,,,,KBDL 051555Z AUTO 35007KT 1 1/2SM -RA BR OVC004 03/03 A2956 RMK T00300030 MADISHF,2019-01-05,15
1396,BDL,2019-01-05 15:58:00,-72.6825,41.9381,37.4,35.6,93.14,360.0,8.0,0.0,29.57,1001.4000000000001,1.5,16.85919540229885,OVC,,,,400,,,,#NAME?,,,,,,,30.77,KBDL 051558Z 36008KT 1 1/2SM -RA BR OVC004 03/02 A2957,2019-01-05,15
1397,BDL,2019-01-05 16:00:00,-72.6825,41.9381,37.36666666666667,35.71666666666667,93.71166666666667,360.0,8.0,0.005,29.57,1001.25,1.5,16.862068965517242,OVC,,,,400,,,,#NAME?,,,,,,,,KBDL 051600Z AUTO 36008KT 1 1/2SM -RA BR OVC004 03/02 A2956 RMK T00300020 MADISHF,2019-01-05,16
1398,BDL,2019-01-05 16:05:00,-72.6825,41.9381,37.33333333333333,35.833333333333336,94.28333333333333,360.0,8.0,0.01,29.56,1001.1,1.5,16.864942528735632,OVC,,,,400,,,,#NAME?,,,,,,,,KBDL 051605Z AUTO 36008KT 1 1/2SM -RA BR OVC004 03/02 A2955 RMK P0000 T00300020 MADISHF,2019-01-05,16
1399,BDL,2019-01-05 16:10:00,-72.6825,41.9381,37.3,35.95,94.855,350.0,9.0,0.01,29.56,1000.95,1.5,16.867816091954023,OVC,,,,400,,,,#NAME?,,,,,,,,KBDL 051610Z AUTO 35009KT 1 1/2SM -RA BR OVC004 03/02 A2955 RMK P0000 T00300020 MADISHF,2019-01-05,16
1400,BDL,2019-01-05 16:15:00,-72.6825,41.9381,37.266666666666666,36.06666666666667,95.42666666666666,360.0,11.0,0.01,29.55,1000.8000000000001,1.5,16.870689655172413,OVC,,,,400,,,,#NAME?,,,,,,,,KBDL 051615Z AUTO 36011KT 1 1/2SM -RA BR OVC004 03/03 A2954 RMK P0000 T00300030 MADISHF,2019-01-05,16
1401,BDL,2019-01-05 16:20:00,-72.6825,41.9381,37.233333333333334,36.18333333333334,95.99833333333333,360.0,11.0,0.01,29.54,1000.6500000000001,1.5,16.873563218390803,OVC,,,,400,,,,#NAME?,,,,,,,,KBDL 051620Z AUTO 36011KT 1 1/2SM -RA BR OVC004 03/03 A2954 RMK P0000 T00300030 MADISHF,2019-01-05,16
1402,BDL,2019-01-05 16:25:00,-72.6825,41.9381,37.2,36.3,96.57,10.0,10.0,0.01,29.54,1000.5,1.75,16.876436781609197,OVC,,,,400,,,,#NAME?,,,,,,,,KBDL 051625Z AUTO 01010KT 2SM -RA BR OVC004 03/03 A2954 RMK P0000 T00300030 MADISHF,2019-01-05,16
1403,BDL,2019-01-05 16:30:00,-72.6825,41.9381,37.166666666666664,36.416666666666664,97.14166666666667,10.0,11.0,0.02,29.53,1000.35,2.0,16.879310344827587,OVC,,,,400,,,,#NAME?,,,,,,,,KBDL 051630Z AUTO 01011KT 2SM -RA BR OVC004 03/03 A2953 RMK P0001 T00300030 MADISHF,2019-01-05,16
1404,BDL,2019-01-05 16:35:00,-72.6825,41.9381,37.13333333333333,36.53333333333333,97.71333333333334,360.0,10.0,0.03,29.53,1000.2,2.0,16.882183908045977,OVC,,,,400,,,,#NAME?,,,,,,,,KBDL 051635Z AUTO 36010KT 2SM -RA BR OVC004 03/03 A2953 RMK P0002 T00300030 MADISHF,2019-01-05,16
1405,BDL,2019-01-05 16:40:00,-72.6825,41.9381,37.1,36.65,98.285,10.0,12.0,0.03,29.52,1000.0500000000001,2.0,16.885057471264368,OVC,,,,400,,,,#NAME?,,,,,,,,KBDL 051640Z AUTO 01012KT 2SM -RA BR OVC004 03/03 A2952 RMK P0002 T00300030 MADISHF,2019-01-05,16
1406,BDL,2019-01-05 16:45:00,-72.6825,41.9381,37.06666666666666,36.766666666666666,98.85666666666667,10.0,10.0,0.03,29.52,999.9,2.0,16.887931034482758,OVC,,,,400,,,,#NAME?,,,,,,,,KBDL 051645Z AUTO 01010KT 2SM -RA BR OVC004 03/03 A2952 RMK P0002 T00300030 MADISHF,2019-01-05,16
1407,BDL,2019-01-05 16:50:00,-72.6825,41.9381,37.03333333333333,36.88333333333333,99.42833333333333,10.0,11.0,0.03,29.52,999.75,3.0,16.89080459770115,BKN,OVC,,,400,2500,,,#NAME?,,,,,,,,KBDL 051650Z AUTO 01011KT 3SM -RA BR BKN004 OVC025 03/03 A2952 RMK P0002 T00300030 MADISHF,2019-01-05,16
1408,BDL,2019-01-05 16:51:00,-72.6825,41.9381,37.0,37.0,100.0,10.0,11.0,0.03,29.52,999.6,2.0,16.89367816091954,BKN,OVC,,,400,2500,,,#NAME?,,,,,,,28.79,KBDL 051651Z 01011KT 2SM -RA BR BKN004 OVC025 03/03 A2952 RMK AO2 SFC VIS 3 SLP996 P0003 T00280028 $,2019-01-05,16
1409,BDL,2019-01-05 16:55:00,-72.6825,41.9381,37.06923076923077,37.0,99.73230769230769,360.0,10.0,0.01,29.52,999.5,2.5,16.896551724137932,OVC,,,,400,,,,#NAME?,,,,,,,,KBDL 051655Z AUTO 36010KT 2 1/2SM -RA BR OVC004 03/03 A2952 RMK P0000 T00300030 MADISHF,2019-01-05,16
1410,BDL,2019-01-05 17:00:00,-72.6825,41.9381,37.13846153846154,37.0,99.46461538461539,360.0,10.0,0.01,29.51,999.4,2.5,16.899425287356323,OVC,,,,400,,,,#NAME?,,,,,,,,KBDL 051700Z AUTO 36010KT 2 1/2SM -RA BR OVC004 03/03 A2951 RMK P0000 T00300030 MADISHF,2019-01-05,17
1411,BDL,2019-01-05 17:05:00,-72.6825,41.9381,37.207692307692305,37.0,99.19692307692307,360.0,12.0,0.03,29.5,999.3,2.0,16.902298850574713,BKN,OVC,,,400,2400,,,#NAME?,,,,,,,,KBDL 051705Z AUTO 36012KT 2SM -RA BR BKN004 OVC024 03/03 A2950 RMK P0002 T00300030 MADISHF,2019-01-05,17
1412,BDL,2019-01-05 17:10:00,-72.6825,41.9381,37.276923076923076,37.0,98.92923076923077,360.0,13.0,0.04,29.5,999.2,2.0,16.905172413793103,BKN,OVC,,,400,2400,,,#NAME?,,,,,,,,KBDL 051710Z AUTO 36013KT 2SM -RA BR BKN004 OVC024 03/03 A2950 RMK P0003 T00300030 MADISHF,2019-01-05,17
1413,BDL,2019-01-05 17:15:00,-72.6825,41.9381,37.34615384615385,37.0,98.66153846153846,360.0,11.0,0.06,29.49,999.1,2.0,16.908045977011493,BKN,OVC,,,400,2400,,,#NAME?,,,,,,,,KBDL 051715Z AUTO 36011KT 2SM -RA BR BKN004 OVC024 03/03 A2948 RMK P0005 T00300030 MADISHF,2019-01-05,17
1414,BDL,2019-01-05 17:20:00,-72.6825,41.9381,37.41538461538462,37.0,98.39384615384616,360.0,12.0,0.07,29.49,999.0,2.0,16.910919540229884,BKN,OVC,,,400,2400,,,#NAME?,,,,,,,,KBDL 051720Z AUTO 36012KT 2SM -RA BR BKN004 OVC024 03/03 A2948 RMK P0007 T00300030 MADISHF,2019-01-05,17
1415,BDL,2019-01-05 17:25:00,-72.6825,41.9381,37.48461538461538,37.0,98.12615384615384,10.0,9.0,0.07,29.49,998.9,2.0,16.913793103448278,BKN,OVC,,,400,2400,,,#NAME?,,,,,,,,KBDL 051725Z AUTO 01009KT 2SM -RA BR BKN004 OVC024 03/03 A2948 RMK P0007 T00300030 MADISHF,2019-01-05,17
1416,BDL,2019-01-05 17:30:00,-72.6825,41.9381,37.55384615384615,37.0,97.85846153846154,10.0,11.0,0.07,29.49,998.8,2.0,16.916666666666668,BKN,OVC,,,400,2300,,,#NAME?,,,,,,,,KBDL 051730Z AUTO 01011KT 2SM -RA BR BKN004 OVC023 03/03 A2948 RMK P0007 T00300030 MADISHF,2019-01-05,17
1417,BDL,2019-01-05 17:35:00,-72.6825,41.9381,37.62307692307692,37.0,97.59076923076923,10.0,12.0,0.08,29.49,998.6999999999999,3.0,16.919540229885058,BKN,OVC,,,400,2300,,,#NAME?,,,,,,,,KBDL 051735Z AUTO 01012KT 3SM -RA BR BKN004 OVC023 03/03 A2948 RMK P0007 T00300030 MADISHF,2019-01-05,17
1418,BDL,2019-01-05 17:40:00,-72.6825,41.9381,37.69230769230769,37.0,97.32307692307693,20.0,12.0,0.08,29.49,998.6,3.0,16.92241379310345,BKN,OVC,,,400,2300,,,#NAME?,,,,,,,,KBDL 051740Z AUTO 02012KT 3SM -RA BR BKN004 OVC023 03/03 A2948 RMK P0007 T00300030 MADISHF,2019-01-05,17
1419,BDL,2019-01-05 17:45:00,-72.6825,41.9381,37.76153846153846,37.0,97.05538461538461,10.0,12.0,0.08,29.49,998.5,3.0,16.92528735632184,BKN,OVC,,,400,2100,,,#NAME?,,,,,,,,KBDL 051745Z AUTO 01012KT 3SM -RA BR BKN004 OVC021 03/03 A2948 RMK P0007 T00300030 MADISHF,2019-01-05,17
1420,BDL,2019-01-05 17:50:00,-72.6825,41.9381,37.83076923076923,37.0,96.78769230769231,20.0,12.0,0.08,29.48,998.4,2.0,16.92816091954023,BKN,OVC,,,499,1699,,,#NAME?,,,,,,,,KBDL 051750Z AUTO 02012KT 2SM -RA BR BKN004 OVC016 03/03 A2947 RMK P0007 T00300030 MADISHF,2019-01-05,17
1421,BDL,2019-01-05 17:51:00,-72.6825,41.9381,37.9,37.0,96.52,20.0,11.0,0.09,29.48,998.3,2.0,16.93103448275862,BKN,OVC,,,400,1700,,,#NAME?,,,,,,,29.92,KBDL 051751Z 02011KT 2SM -RA BR BKN004 OVC017 03/03 A2948 RMK AO2 SLP983 P0009 60032 T00330028 10033 20017 58043 $,2019-01-05,17
1422,BDL,2019-01-05 17:55:00,-72.6825,41.9381,37.9,37.0,96.52,10.0,11.0,0.01,29.48,998.2642857142856,2.0,16.933908045977013,BKN,OVC,,,400,1900,,,#NAME?,,,,,,,,KBDL 051755Z AUTO 01011KT 2SM -RA BR BKN004 OVC019 03/03 A2947 RMK P0000 T00300030 MADISHF,2019-01-05,17
1423,BDL,2019-01-05 18:00:00,-72.6825,41.9381,37.9,37.0,96.52,10.0,12.0,0.02,29.47,998.2285714285714,2.0,16.936781609195403,BKN,OVC,,,400,1900,,,#NAME?,,,,,,,,KBDL 051800Z AUTO 01012KT 2SM -RA BR BKN004 OVC019 03/03 A2946 RMK P0001 T00300030 MADISHF,2019-01-05,18
1424,BDL,2019-01-05 18:03:00,-72.6825,41.9381,37.9,37.0,96.52,10.0,14.0,0.02,29.47,998.1928571428571,2.0,16.939655172413794,BKN,OVC,,,500,1900,,,#NAME?,,,,,,,28.77,KBDL 051803Z 01014KT 2SM -RA BR BKN005 OVC019 03/03 A2947 RMK AO2 P0002 T00330028 $,2019-01-05,18
1425,BDL,2019-01-05 18:05:00,-72.6825,41.9381,37.81818181818182,37.0,96.83636363636363,10.0,14.0,0.03,29.47,998.1571428571428,2.0,16.942528735632184,BKN,OVC,,,499,2200,,,#NAME?,,,,,,,,KBDL 051805Z AUTO ///14KT 2SM -RA BR BKN004 OVC022 03/03 A2946 RMK P0002 T00300030 MADISHF,2019-01-05,18
1426,BDL,2019-01-05 18:10:00,-72.6825,41.9381,37.736363636363635,37.0,97.15272727272728,10.0,13.0,0.04,29.47,998.1214285714285,2.5,16.945402298850574,BKN,BKN,OVC,,499,2200,3300,,#NAME?,,,,,,,,KBDL 051810Z AUTO ///13KT 2 1/2SM -RA BR BKN004 BKN022 OVC033 03/03 A2946 RMK P0003 T00300030 MADISHF,2019-01-05,18
1427,BDL,2019-01-05 18:15:00,-72.6825,41.9381,37.654545454545456,37.0,97.46909090909091,10.0,11.0,0.05,29.47,998.0857142857143,2.5,16.948275862068964,BKN,BKN,OVC,,499,2800,3300,,#NAME?,,,,,,,,KBDL 051815Z AUTO 01011KT 2 1/2SM -RA BR BKN004 BKN028 OVC033 03/03 A2946 RMK P0005 T00300030 MADISHF,2019-01-05,18
1428,BDL,2019-01-05 18:20:00,-72.6825,41.9381,37.57272727272727,37.0,97.78545454545454,10.0,10.0,0.05,29.47,998.05,3.0,16.951149425287355,BKN,OVC,,,600,3600,,,#NAME?,,,,,,,,KBDL 051820Z AUTO 01010KT 3SM -RA BR BKN006 OVC036 03/03 A2946 RMK P0005 T00300030 MADISHF,2019-01-05,18
1429,BDL,2019-01-05 18:25:00,-72.6825,41.9381,37.49090909090909,37.0,98.10181818181817,360.0,11.0,0.05,29.46,998.0142857142856,3.0,16.95402298850575,BKN,OVC,,,600,3600,,,#NAME?,,,,,,,,KBDL 051825Z AUTO 36011KT 3SM -RA BR BKN006 OVC036 03/03 A2945 RMK P0005 T00300030 MADISHF,2019-01-05,18
1430,BDL,2019-01-05 18:30:00,-72.6825,41.9381,37.40909090909091,37.0,98.41818181818182,360.0,15.0,0.06,29.45,997.9785714285714,4.0,16.95689655172414,BKN,OVC,,,600,3600,,,#NAME?,,,,,,,,KBDL 051830Z AUTO ///15KT 4SM -RA BR BKN006 OVC036 03/03 A2945 RMK P0005 T00300030 MADISHF,2019-01-05,18
1431,BDL,2019-01-05 18:35:00,-72.6825,41.9381,37.32727272727273,37.0,98.73454545454545,360.0,14.0,0.06,29.45,997.9428571428571,4.0,16.95977011494253,BKN,BKN,OVC,,600,3300,4200,,#NAME?,,,,,,,,KBDL 051835Z AUTO 36014KT 4SM -RA BR BKN006 BKN033 OVC042 03/03 A2945 RMK P0005 T00300030 MADISHF,2019-01-05,18
1432,BDL,2019-01-05 18:40:00,-72.6825,41.9381,37.24545454545454,37.0,99.05090909090909,360.0,12.0,0.07,29.45,997.9071428571428,3.5,16.96264367816092,BKN,BKN,OVC,,600,3300,4400,,#NAME?,,,,,,,,KBDL 051840Z AUTO 36012KT 3SM -RA BR BKN006 BKN033 OVC044 03/03 A2945 RMK P0007 T00300030 MADISHF,2019-01-05,18
1433,BDL,2019-01-05 18:45:00,-72.6825,41.9381,37.163636363636364,37.0,99.36727272727272,350.0,9.0,0.08,29.46,997.8714285714285,3.5,16.96551724137931,BKN,OVC,,,600,1100,,,#NAME?,,,,,,,,KBDL 051845Z AUTO 35009KT 3SM -RA BR BKN006 OVC011 03/03 A2945 RMK P0007 T00300030 MADISHF,2019-01-05,18
1434,BDL,2019-01-05 18:50:00,-72.6825,41.9381,37.08181818181818,37.0,99.68363636363637,340.0,9.0,0.09,29.46,997.8357142857143,3.5,16.9683908045977,BKN,OVC,,,600,1100,,,#NAME?,,,,,,,,KBDL 051850Z AUTO 34009KT 3SM -RA BR BKN006 OVC011 03/03 A2945 RMK P0009 T00300030 MADISHF,2019-01-05,18
1435,BDL,2019-01-05 18:51:00,-72.6825,41.9381,37.0,37.0,100.0,340.0,9.0,0.09,29.46,997.8,3.0,16.97126436781609,BKN,OVC,,,600,1100,,,#NAME?,,,,,,,29.73,KBDL 051851Z 34009KT 3SM -RA BR BKN006 OVC011 03/03 A2946 RMK AO2 SLP978 P0009 T00280028 $,2019-01-05,18
1436,BDL,2019-01-05 18:55:00,-72.6825,41.9381,37.06923076923077,37.0,99.73230769230769,350.0,10.0,0.02,29.46,997.8384615384615,3.5,16.974137931034484,BKN,OVC,,,600,1100,,,#NAME?,,,,,,,,KBDL 051855Z AUTO 35010KT 3SM -RA BR BKN006 OVC011 03/03 A2945 RMK P0001 T00300030 MADISHF,2019-01-05,18
1437,BDL,2019-01-05 19:00:00,-72.6825,41.9381,37.13846153846154,37.0,99.46461538461539,350.0,11.0,0.02,29.46,997.876923076923,3.5,16.977011494252874,OVC,,,,600,,,,#NAME?,,,,,,,,KBDL 051900Z AUTO 35011KT 3SM -RA BR OVC006 03/03 A2945 RMK P0001 T00300030 MADISHF,2019-01-05,19
1438,BDL,2019-01-05 19:05:00,-72.6825,41.9381,37.207692307692305,37.0,99.19692307692307,350.0,8.0,0.04,29.46,997.9153846153846,4.0,16.979885057471265,BKN,OVC,,,600,1300,,,#NAME?,,,,,,,,KBDL 051905Z AUTO 35008KT 4SM -RA BR BKN006 OVC013 03/03 A2945 RMK P0003 T00300030 MADISHF,2019-01-05,19
1439,BDL,2019-01-05 19:10:00,-72.6825,41.9381,37.276923076923076,37.0,98.92923076923077,350.0,12.0,0.05,29.46,997.9538461538461,4.0,16.982758620689655,BKN,OVC,,,600,1300,,,#NAME?,,,,,,,,KBDL 051910Z AUTO 35012KT 4SM -RA BR BKN006 OVC013 03/03 A2945 RMK P0005 T00300030 MADISHF,2019-01-05,19
1440,BDL,2019-01-05 19:15:00,-72.6825,41.9381,37.34615384615385,37.0,98.66153846153846,360.0,11.0,0.05,29.46,997.9923076923077,4.0,16.985632183908045,BKN,BKN,OVC,,600,1300,4300,,#NAME?,,,,,,,,KBDL 051915Z AUTO 36011KT 4SM -RA BR BKN006 BKN013 OVC043 03/03 A2945 RMK P0005 T00300030 MADISHF,2019-01-05,19
1441,BDL,2019-01-05 19:20:00,-72.6825,41.9381,37.41538461538462,37.0,98.39384615384616,360.0,10.0,0.06,29.46,998.0307692307692,5.0,16.988505747126435,SCT,BKN,OVC,,700,1300,4300,,#NAME?,,,,,,,,KBDL 051920Z AUTO 36010KT 5SM -RA BR SCT007 BKN013 OVC043 03/03 A2945 RMK P0005 T00300030 MADISHF,2019-01-05,19
1442,BDL,2019-01-05 19:25:00,-72.6825,41.9381,37.48461538461538,37.0,98.12615384615384,360.0,10.0,0.06,29.46,998.0692307692307,5.0,16.99137931034483,BKN,BKN,OVC,,700,1300,4300,,#NAME?,,,,,,,,KBDL 051925Z AUTO 36010KT 5SM -RA BR BKN007 BKN013 OVC043 03/03 A2945 RMK P0005 T00300030 MADISHF,2019-01-05,19
1443,BDL,2019-01-05 19:30:00,-72.6825,41.9381,37.55384615384615,37.0,97.85846153846154,10.0,9.0,0.06,29.46,998.1076923076922,4.0,16.99425287356322,BKN,BKN,OVC,,700,1300,4300,,#NAME?,,,,,,,,KBDL 051930Z AUTO 01009KT 4SM -RA BR BKN007 BKN013 OVC043 03/03 A2945 RMK P0005 T00300030 MADISHF,2019-01-05,19
1444,BDL,2019-01-05 19:35:00,-72.6825,41.9381,37.62307692307692,37.0,97.59076923076923,360.0,8.0,0.08,29.46,998.1461538461538,3.5,16.99712643678161,BKN,BKN,OVC,,700,1300,4300,,#NAME?,,,,,,,,KBDL 051935Z AUTO 36008KT 3SM -RA BR BKN007 BKN013 OVC043 03/03 A2945 RMK P0007 T00300030 MADISHF,2019-01-05,19
1445,BDL,2019-01-05 19:40:00,-72.6825,41.9381,37.69230769230769,37.0,97.32307692307693,185.0,12.0,0.09,29.47,998.1846153846153,3.0,17.0,BKN,BKN,OVC,,700,1300,4300,,#NAME?,,,,,,,,KBDL 051940Z AUTO ///12G17KT 3SM -RA BR BKN007 BKN013 OVC043 03/03 A2946 RMK P0009 T00300030 MADISHF,2019-01-05,19
1446,BDL,2019-01-05 19:45:00,-72.6825,41.9381,37.76153846153846,37.0,97.05538461538461,10.0,12.0,0.1,29.47,998.2230769230769,3.0,17.026217228464418,BKN,BKN,OVC,,700,3000,4300,,RA BR,,,,,,,,KBDL 051945Z AUTO 01012KT 3SM RA BR BKN007 BKN030 OVC043 03/03 A2946 RMK P0010 T00300030 MADISHF,2019-01-05,19
1447,BDL,2019-01-05 19:50:00,-72.6825,41.9381,37.83076923076923,37.0,96.78769230769231,360.0,11.0,0.13,29.48,998.2615384615384,3.0,17.05243445692884,BKN,BKN,OVC,,700,3000,4300,,RA BR,,,,,,,,KBDL 051950Z AUTO 36011KT 3SM RA BR BKN007 BKN030 OVC043 03/03 A2947 RMK P0012 T00300030 MADISHF,2019-01-05,19
1448,BDL,2019-01-05 19:51:00,-72.6825,41.9381,37.9,37.0,96.52,360.0,12.0,0.13,29.48,998.3,3.0,17.078651685393258,BKN,BKN,OVC,,700,3000,4300,,RA BR,,,,,,,29.51,KBDL 051951Z 36012KT 3SM RA BR BKN007 BKN030 OVC043 03/03 A2948 RMK AO2 SLP983 P0013 T00330028 $,2019-01-05,19
1449,BDL,2019-01-05 19:55:00,-72.6825,41.9381,37.85,36.86,96.182,360.0,10.0,0.02,29.48,998.3583333333333,3.0,17.10486891385768,BKN,OVC,,,700,3900,,,RA BR,,,,,,,,KBDL 051955Z AUTO 36010KT 3SM RA BR BKN007 OVC039 03/03 A2947 RMK P0001 T00300030 MADISHF,2019-01-05,19
1450,BDL,2019-01-05 20:00:00,-72.6825,41.9381,37.8,36.72,95.844,360.0,12.0,0.03,29.48,998.4166666666666,3.0,17.131086142322097,BKN,OVC,,,700,3900,,,RA BR,,,,,,,,KBDL 052000Z AUTO ///12KT 3SM RA BR BKN007 OVC039 03/03 A2947 RMK P0002 T00300030 MADISHF,2019-01-05,20
1451,BDL,2019-01-05 20:05:00,-72.6825,41.9381,37.75,36.58,95.506,360.0,13.0,0.06,29.48,998.4749999999999,3.0,17.15730337078652,BKN,OVC,,,700,3900,,,#NAME?,,,,,,,,KBDL 052005Z AUTO 36013KT 3SM +RA BR BKN007 OVC039 03/03 A2947 RMK P0005 T00300030 MADISHF,2019-01-05,20
1452,BDL,2019-01-05 20:10:00,-72.6825,41.9381,37.699999999999996,36.44,95.16799999999999,360.0,14.0,0.08,29.49,998.5333333333333,3.0,17.183520599250937,BKN,BKN,OVC,,700,1200,3500,,RA BR,,,,,,,,KBDL 052010Z AUTO 36014KT 3SM RA BR BKN007 BKN012 OVC035 03/03 A2948 RMK P0007 T00300030 MADISHF,2019-01-05,20
1453,BDL,2019-01-05 20:15:00,-72.6825,41.9381,37.65,36.3,94.83,360.0,13.0,0.1,29.49,998.5916666666667,3.0,17.209737827715355,BKN,BKN,OVC,,700,1200,3500,,RA BR,,,,,,,,KBDL 052015Z AUTO ///13KT 3SM RA BR BKN007 BKN012 OVC035 03/02 A2948 RMK P0010 T00300020 MADISHF,2019-01-05,20
1454,BDL,2019-01-05 20:20:00,-72.6825,41.9381,37.6,36.160000000000004,94.492,360.0,15.0,0.13,29.48,998.65,3.0,17.235955056179776,BKN,BKN,OVC,,700,1200,3500,,#NAME?,,,,,,,,KBDL 052020Z AUTO 36015KT 3SM +RA BR BKN007 BKN012 OVC035 03/02 A2947 RMK P0012 T00300020 MADISHF,2019-01-05,20
1455,BDL,2019-01-05 20:25:00,-72.6825,41.9381,37.55,36.02,94.154,360.0,15.0,0.16,29.48,998.7083333333333,3.0,17.262172284644194,BKN,BKN,OVC,,700,1200,3500,,RA BR,,,,,,,,KBDL 052025Z AUTO ///15KT 3SM RA BR BKN007 BKN012 OVC035 03/02 A2947 RMK P0015 T00300020 MADISHF,2019-01-05,20
1456,BDL,2019-01-05 20:30:00,-72.6825,41.9381,37.5,35.88,93.816,360.0,14.0,0.16,29.49,998.7666666666667,3.0,17.288389513108616,BKN,BKN,OVC,,700,1200,3500,,RA BR,,,,,,,,KBDL 052030Z AUTO ///14KT 3SM RA BR BKN007 BKN012 OVC035 03/02 A2948 RMK P0015 T00300020 MADISHF,2019-01-05,20
1457,BDL,2019-01-05 20:35:00,-72.6825,41.9381,37.449999999999996,35.74,93.478,360.0,13.0,0.18,29.49,998.825,3.0,17.314606741573034,BKN,BKN,OVC,,700,1200,3500,,RA BR,,,,,,,,KBDL 052035Z AUTO 36013KT 3SM RA BR BKN007 BKN012 OVC035 03/02 A2948 RMK P0018 T00300020 MADISHF,2019-01-05,20
1458,BDL,2019-01-05 20:41:00,-72.6825,41.9381,37.4,35.6,93.14,10.0,15.0,0.0,29.49,998.8833333333333,3.0,17.34082397003745,SCT,BKN,OVC,,700,1000,3500,,#NAME?,,,,,,,27.78,KBDL 052041Z 01015KT 3SM -RA BR SCT007 BKN010 OVC035 03/02 A2949,2019-01-05,20
1459,BDL,2019-01-05 20:45:00,-72.6825,41.9381,37.65,35.8,92.96000000000001,10.0,13.0,0.2,29.49,998.9416666666666,3.0,17.367041198501873,SCT,BKN,OVC,,700,999,3500,,RA BR,,,,,,,,KBDL 052045Z AUTO ///13KT 3SM RA BR SCT007 BKN009 OVC035 03/02 A2948 RMK P0020 T00300020 MADISHF,2019-01-05,20
1460,BDL,2019-01-05 20:51:00,-72.6825,41.9381,37.9,36.0,92.78,10.0,14.0,0.2,29.5,999.0,4.0,17.39325842696629,FEW,SCT,OVC,,700,1000,6000,,#NAME?,,,,,,,28.77,KBDL 052051Z 01014KT 4SM -RA BR FEW007 SCT010 OVC060 03/02 A2950 RMK AO2 SLP990 P0020 60042 T00330022 53006 $,2019-01-05,20
1461,BDL,2019-01-05 20:55:00,-72.6825,41.9381,37.83076923076923,36.0,93.03769230769231,360.0,12.0,0.10500000000000001,29.5,999.0769230769231,5.0,17.419475655430713,FEW,OVC,,,1300,6000,,,#NAME?,,,,,,,,KBDL 052055Z AUTO 36012KT 5SM -RA BR FEW013 OVC060 03/02 A2950 RMK T00300020 MADISHF,2019-01-05,20
1462,BDL,2019-01-05 21:00:00,-72.6825,41.9381,37.76153846153846,36.0,93.29538461538462,360.0,12.0,0.01,29.5,999.1538461538462,5.0,17.44569288389513,FEW,OVC,,,900,6000,,,#NAME?,,,,,,,,KBDL 052100Z AUTO 36012KT 5SM -RA BR FEW009 OVC060 03/02 A2950 RMK P0000 T00300020 MADISHF,2019-01-05,21
1463,BDL,2019-01-05 21:05:00,-72.6825,41.9381,37.69230769230769,36.0,93.55307692307693,360.0,11.0,0.02,29.51,999.2307692307693,5.0,17.471910112359552,FEW,SCT,OVC,,900,2100,6500,,#NAME?,,,,,,,,KBDL 052105Z AUTO 36011KT 5SM -RA BR FEW009 SCT021 OVC065 03/02 A2951 RMK P0001 T00300020 MADISHF,2019-01-05,21
1464,BDL,2019-01-05 21:10:00,-72.6825,41.9381,37.62307692307692,36.0,93.81076923076922,360.0,10.0,0.02,29.51,999.3076923076923,4.0,17.49812734082397,FEW,BKN,OVC,,900,2100,6000,,#NAME?,,,,,,,,KBDL 052110Z AUTO 36010KT 4SM -RA BR FEW009 BKN021 OVC060 03/02 A2951 RMK P0001 T00300020 MADISHF,2019-01-05,21
1465,BDL,2019-01-05 21:15:00,-72.6825,41.9381,37.55384615384615,36.0,94.06846153846153,360.0,11.0,0.02,29.51,999.3846153846154,4.0,17.524344569288388,SCT,BKN,OVC,,900,2100,6000,,#NAME?,,,,,,,,KBDL 052115Z AUTO 36011KT 4SM -RA BR SCT009 BKN021 OVC060 03/02 A2951 RMK P0001 T00300020 MADISHF,2019-01-05,21
