station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
BDL,1/1/2019 2:51,-72.6825,41.9381,37.9,37,96.52,160,8,0.11,30.01,1016.4,5,M,FEW,BKN,OVC,M,700,1300,2200,M,RA BR,M,M,M,M,M,M,31.38,KBDL 010251Z 16008KT 5SM RA BR FEW007 BKN013 OVC022 03/03 A3001 RMK AO2 SLP164 P0011 60030 T00330028 58056
BDL,1/1/2019 2:55,-72.6825,41.9381,M,M,M,160,7,0.02,30.01,M,4,M,FEW,BKN,OVC,M,700,1300,2200,M,RA BR,M,M,M,M,M,M,M,KBDL 010255Z AUTO 16007KT 4SM RA BR FEW007 BKN013 OVC022 03/03 A3001 RMK P0001 T00300030 MADISHF
BDL,1/1/2019 3:00,-72.6825,41.9381,M,M,M,160,8,0.04,30,M,3.5,M,SCT,BKN,OVC,M,999,1400,2200,M,RA BR,M,M,M,M,M,M,M,KBDL 010300Z AUTO 16008KT 3SM RA BR SCT009 BKN014 OVC022 03/03 A3000 RMK P0003 T00300030 MADISHF
BDL,1/1/2019 3:05,-72.6825,41.9381,M,M,M,150,7,0.05,29.99,M,4,M,SCT,BKN,OVC,M,999,1400,2200,M,RA BR,M,M,M,M,M,M,M,KBDL 010305Z AUTO 15007KT 4SM RA BR SCT009 BKN014 OVC022 03/03 A2998 RMK P0005 T00300030 MADISHF
BDL,1/1/2019 3:10,-72.6825,41.9381,M,M,M,150,7,0.07,29.99,M,4,M,SCT,BKN,OVC,M,999,1400,2200,M,RA BR,M,M,M,M,M,M,M,KBDL 010310Z AUTO 15007KT 4SM RA BR SCT009 BKN014 OVC022 03/03 A2998 RMK P0007 T00300030 MADISHF
BDL,1/1/2019 3:15,-72.6825,41.9381,M,M,M,150,7,0.09,29.99,M,4,M,SCT,BKN,OVC,M,999,1400,2200,M,RA BR,M,M,M,M,M,M,M,KBDL 010315Z AUTO 15007KT 4SM RA BR SCT009 BKN014 OVC022 03/03 A2998 RMK P0009 T00300030 MADISHF
BDL,1/1/2019 3:20,-72.6825,41.9381,M,M,M,0,0,0.1,30,M,4,M,SCT,BKN,OVC,M,999,1400,2200,M,RA BR,M,M,M,M,M,M,M,KBDL 010320Z AUTO 00000KT 4SM RA BR SCT009 BKN014 OVC022 03/03 A3000 RMK P0010 T00300030 MADISHF
BDL,1/1/2019 3:25,-72.6825,41.9381,M,M,M,160,3,0.11,29.99,M,4,M,FEW,OVC,M,M,999,1400,M,M,RA BR,M,M,M,M,M,M,M,KBDL 010325Z AUTO 16003KT 4SM RA BR FEW009 OVC014 03/03 A2998 RMK P0010 T00300030 MADISHF
BDL,1/1/2019 3:30,-72.6825,41.9381,M,M,M,150,4,0.13,29.98,M,4,M,FEW,OVC,M,M,999,1400,M,M,RA BR,M,M,M,M,M,M,M,KBDL 010330Z AUTO 15004KT 4SM RA BR FEW009 OVC014 03/03 A2997 RMK P0012 T00300030 MADISHF
BDL,1/1/2019 3:35,-72.6825,41.9381,M,M,M,150,6,0.15,29.96,M,4,M,OVC,M,M,M,1400,M,M,M,RA BR,M,M,M,M,M,M,M,KBDL 010335Z AUTO 15006KT 4SM RA BR OVC014 03/03 A2995 RMK P0015 T00300030 MADISHF
BDL,1/1/2019 3:40,-72.6825,41.9381,M,M,M,140,7,0.17,29.95,M,3.5,M,OVC,M,M,M,1400,M,M,M,#NAME?,M,M,M,M,M,M,M,KBDL 010340Z AUTO 14007KT 3SM +RA BR OVC014 03/03 A2995 RMK P0017 T00300030 MADISHF
BDL,1/1/2019 3:45,-72.6825,41.9381,M,M,M,150,4,0.19,29.96,M,4,M,OVC,M,M,M,1400,M,M,M,RA BR,M,M,M,M,M,M,M,KBDL 010345Z AUTO 15004KT 4SM RA BR OVC014 03/03 A2995 RMK P0018 T00300030 MADISHF
BDL,1/1/2019 3:50,-72.6825,41.9381,M,M,M,0,0,0.21,29.96,M,4,M,OVC,M,M,M,1800,M,M,M,RA BR,M,M,M,M,M,M,M,KBDL 010350Z AUTO 00000KT 4SM RA BR OVC018 03/03 A2995 RMK P0020 T00300030 MADISHF
BDL,1/1/2019 3:51,-72.6825,41.9381,37.9,37.9,100,0,0,0.21,29.95,1014.4,4,M,OVC,M,M,M,1800,M,M,M,RA BR,M,M,M,M,M,M,37.9,KBDL 010351Z 00000KT 4SM RA BR OVC018 03/03 A2995 RMK AO2 SLP144 P0021 T00330033
BDL,1/1/2019 3:55,-72.6825,41.9381,M,M,M,140,4,0.01,29.94,M,4,M,OVC,M,M,M,1800,M,M,M,RA BR,M,M,M,M,M,M,M,KBDL 010355Z AUTO 14004KT 4SM RA BR OVC018 03/03 A2994 RMK P0000 T00300030 MADISHF
BDL,1/1/2019 4:00,-72.6825,41.9381,M,M,M,140,4,0.03,29.94,M,4,M,OVC,M,M,M,1800,M,M,M,RA BR,M,M,M,M,M,M,M,KBDL 010400Z AUTO 14004KT 4SM RA BR OVC018 03/03 A2994 RMK P0002 T00300030 MADISHF
BDL,1/1/2019 4:05,-72.6825,41.9381,M,M,M,140,5,0.04,29.93,M,5,M,OVC,M,M,M,1800,M,M,M,RA BR,M,M,M,M,M,M,M,KBDL 010405Z AUTO 14005KT 5SM RA BR OVC018 03/03 A2993 RMK P0003 T00300030 MADISHF
BDL,1/1/2019 4:10,-72.6825,41.9381,M,M,M,160,4,0.05,29.94,M,4,M,OVC,M,M,M,1900,M,M,M,RA BR,M,M,M,M,M,M,M,KBDL 010410Z AUTO 16004KT 4SM RA BR OVC019 03/03 A2994 RMK P0005 T00300030 MADISHF
BDL,1/1/2019 4:15,-72.6825,41.9381,M,M,M,160,5,0.05,29.93,M,4,M,OVC,M,M,M,1900,M,M,M,RA BR,M,M,M,M,M,M,M,KBDL 010415Z AUTO 16005KT 4SM RA BR OVC019 03/03 A2993 RMK P0005 T00300030 MADISHF
BDL,1/1/2019 4:20,-72.6825,41.9381,M,M,M,140,5,0.08,29.92,M,4,M,OVC,M,M,M,1900,M,M,M,RA BR,M,M,M,M,M,M,M,KBDL 010420Z AUTO 14005KT 4SM RA BR OVC019 03/03 A2992 RMK P0007 T00300030 MADISHF
BDL,1/1/2019 4:25,-72.6825,41.9381,M,M,M,140,4,0.09,29.92,M,4,M,OVC,M,M,M,1900,M,M,M,RA BR,M,M,M,M,M,M,M,KBDL 010425Z AUTO 14004KT 4SM RA BR OVC019 03/03 A2992 RMK P0009 T00300030 MADISHF
BDL,1/1/2019 4:30,-72.6825,41.9381,M,M,M,130,3,0.09,29.91,M,4,M,OVC,M,M,M,1900,M,M,M,RA BR,M,M,M,M,M,M,M,KBDL 010430Z AUTO 13003KT 4SM RA BR OVC019 03/03 A2990 RMK P0009 T00300030 MADISHF
BDL,1/1/2019 4:35,-72.6825,41.9381,M,M,M,130,3,0.1,29.9,M,5,M,BKN,OVC,M,M,1699,2200,M,M,#NAME?,M,M,M,M,M,M,M,KBDL 010435Z AUTO 13003KT 5SM -RA BR BKN016 OVC022 03/03 A2989 RMK P0010 T00300030 MADISHF
BDL,1/1/2019 4:38,-72.6825,41.9381,37.9,37.9,100,0,0,0.1,29.9,M,3,M,FEW,OVC,M,M,400,1700,M,M,RA BR,M,M,M,M,M,M,37.9,KBDL 010438Z 00000KT 3SM RA BR FEW004 OVC017 03/03 A2990 RMK AO2 PRESFR P0010 T00330033
BDL,1/1/2019 4:40,-72.6825,41.9381,M,M,M,0,0,0.12,29.9,M,4,M,FEW,OVC,M,M,400,1500,M,M,RA BR,M,M,M,M,M,M,M,KBDL 010440Z AUTO 00000KT 4SM RA BR FEW004 OVC015 03/03 A2989 RMK P0011 T00300030 MADISHF
BDL,1/1/2019 4:45,-72.6825,41.9381,M,M,M,0,0,0.13,29.9,M,3.5,M,FEW,OVC,M,M,400,1500,M,M,RA BR,M,M,M,M,M,M,M,KBDL 010445Z AUTO 00000KT 3SM RA BR FEW004 OVC015 03/03 A2989 RMK P0012 T00300030 MADISHF
BDL,1/1/2019 4:50,-72.6825,41.9381,M,M,M,0,0,0.15,29.9,M,4,M,SCT,OVC,M,M,400,1400,M,M,RA BR,M,M,M,M,M,M,M,KBDL 010450Z AUTO 00000KT 4SM RA BR SCT004 OVC014 03/03 A2989 RMK P0015 T00300030 MADISHF
BDL,1/1/2019 4:51,-72.6825,41.9381,37.9,37.9,100,0,0,0.15,29.89,1012.4,4,M,SCT,OVC,M,M,400,1400,M,M,RA BR,M,M,M,M,M,M,37.9,KBDL 010451Z 00000KT 4SM R06/3000VP6000FT RA BR SCT004 OVC014 03/03 A2989 RMK AO2 SLP124 P0015 T00330033 400561033
BDL,1/1/2019 4:55,-72.6825,41.9381,M,M,M,0,0,0.01,29.89,M,3,M,SCT,BKN,OVC,M,400,1300,1699,M,RA BR,M,M,M,M,M,M,M,KBDL 010455Z AUTO 00000KT 3SM RA BR SCT004 BKN013 OVC016 03/03 A2988 RMK P0000 T00300030 MADISHF
BDL,1/1/2019 5:00,-72.6825,41.9381,M,M,M,0,0,0.02,29.88,M,3,M,SCT,BKN,OVC,M,400,1300,1699,M,RA BR,M,M,M,M,M,M,M,KBDL 010500Z AUTO 00000KT 3SM RA BR SCT004 BKN013 OVC016 03/03 A2987 RMK P0001 T00300030 MADISHF
BDL,1/1/2019 5:05,-72.6825,41.9381,M,M,M,0,0,0.03,29.88,M,3,M,FEW,OVC,M,M,700,1300,M,M,RA BR,M,M,M,M,M,M,M,KBDL 010505Z AUTO 00000KT 3SM RA BR FEW007 OVC013 03/03 A2987 RMK P0002 T00300030 MADISHF
BDL,1/1/2019 5:10,-72.6825,41.9381,M,M,M,0,0,0.05,29.87,M,3,M,FEW,OVC,M,M,700,1300,M,M,#NAME?,M,M,M,M,M,M,M,KBDL 010510Z AUTO 00000KT 3SM -RA BR FEW007 OVC013 03/03 A2987 RMK P0005 T00300030 MADISHF
BDL,1/1/2019 5:15,-72.6825,41.9381,M,M,M,0,0,0.05,29.86,M,4,M,FEW,OVC,M,M,499,1300,M,M,#NAME?,M,M,M,M,M,M,M,KBDL 010515Z AUTO 00000KT 4SM -RA BR FEW004 OVC013 03/03 A2986 RMK P0005 T00300030 MADISHF
BDL,1/1/2019 5:20,-72.6825,41.9381,M,M,M,120,3,0.06,29.85,M,5,M,SCT,OVC,M,M,700,1300,M,M,#NAME?,M,M,M,M,M,M,M,KBDL 010520Z AUTO 12003KT 5SM -RA BR SCT007 OVC013 03/03 A2985 RMK P0005 T00300030 MADISHF
BDL,1/1/2019 5:25,-72.6825,41.9381,M,M,M,110,3,0.06,29.84,M,3,M,FEW,OVC,M,M,700,1300,M,M,#NAME?,M,M,M,M,M,M,M,KBDL 010525Z AUTO 11003KT 3SM -RA BR FEW007 OVC013 03/03 A2984 RMK P0005 T00300030 MADISHF
BDL,1/1/2019 5:30,-72.6825,41.9381,M,M,M,100,3,0.06,29.83,M,3,M,FEW,OVC,M,M,499,1400,M,M,#NAME?,M,M,M,M,M,M,M,KBDL 010530Z AUTO 10003KT 3SM -RA BR FEW004 OVC014 03/03 A2982 RMK P0005 T00300030 MADISHF
BDL,1/1/2019 5:35,-72.6825,41.9381,M,M,M,0,0,0.07,29.82,M,3,M,FEW,OVC,M,M,700,1400,M,M,#NAME?,M,M,M,M,M,M,M,KBDL 010535Z AUTO 00000KT 3SM -RA BR FEW007 OVC014 03/03 A2981 RMK P0007 T00300030 MADISHF
BDL,1/1/2019 5:40,-72.6825,41.9381,M,M,M,0,0,0.07,29.81,M,3,M,FEW,OVC,M,M,700,1400,M,M,#NAME?,M,M,M,M,M,M,M,KBDL 010540Z AUTO 00000KT 3SM -RA BR FEW007 OVC014 03/03 A2980 RMK P0007 T00300030 MADISHF
BDL,1/1/2019 5:45,-72.6825,41.9381,M,M,M,0,0,0.07,29.81,M,3,M,FEW,OVC,M,M,700,1400,M,M,#NAME?,M,M,M,M,M,M,M,KBDL 010545Z AUTO 00000KT 3SM -RA BR FEW007 OVC014 03/03 A2980 RMK P0007 T00300030 MADISHF
BDL,1/1/2019 5:50,-72.6825,41.9381,M,M,M,360,4,0.07,29.81,M,3,M,FEW,SCT,OVC,M,200,499,1300,M,#NAME?,M,M,M,M,M,M,M,KBDL 010550Z AUTO 36004KT 3SM -RA BR FEW002 SCT004 OVC013 03/03 A2980 RMK P0007 T00300030 MADISHF
BDL,1/1/2019 5:51,-72.6825,41.9381,37.9,37.9,100,360,4,0.07,29.81,1009.7,2.5,M,FEW,SCT,OVC,M,200,500,1300,M,#NAME?,M,M,M,M,M,M,34.31,KBDL 010551Z 36004KT 2 1/2SM -RA BR FEW002 SCT005 OVC013 03/03 A2981 RMK AO2 SLP097 P0007 60073 T00330033 10033 20028 58067
BDL,1/1/2019 5:55,-72.6825,41.9381,M,M,M,350,3,M,29.8,M,2.5,M,FEW,SCT,OVC,M,200,499,1300,M,#NAME?,M,M,M,M,M,M,M,KBDL 010555Z AUTO 35003KT 2 1/2SM -RA BR FEW002 SCT004 OVC013 03/03 A2979 RMK T00300030 MADISHF
BDL,1/1/2019 6:00,-72.6825,41.9381,M,M,M,0,0,0.01,29.79,M,2,M,FEW,SCT,OVC,M,200,499,1200,M,RA BR,M,M,M,M,M,M,M,KBDL 010600Z AUTO 00000KT 2SM RA BR FEW002 SCT004 OVC012 03/03 A2979 RMK P0000 T00300030 MADISHF
BDL,1/1/2019 6:05,-72.6825,41.9381,M,M,M,0,0,0.02,29.78,M,2,M,OVC,M,M,M,1200,M,M,M,RA BR,M,M,M,M,M,M,M,KBDL 010605Z AUTO 00000KT 2SM RA BR OVC012 03/03 A2978 RMK P0001 T00300030 MADISHF
BDL,1/1/2019 6:10,-72.6825,41.9381,M,M,M,0,0,0.03,29.78,M,2,M,OVC,M,M,M,1200,M,M,M,RA BR,M,M,M,M,M,M,M,KBDL 010610Z AUTO 00000KT 2SM RA BR OVC012 03/03 A2978 RMK P0002 T00300030 MADISHF
BDL,1/1/2019 6:12,-72.6825,41.9381,37.9,37.9,100,10,3,0.04,29.77,M,1.5,M,FEW,SCT,OVC,M,200,600,1200,M,RA BR,M,M,M,M,M,M,35.43,KBDL 010612Z 01003KT 1 1/2SM RA BR FEW002 SCT006 OVC012 03/03 A2977 RMK AO2 P0004 T00330033
BDL,1/1/2019 6:15,-72.6825,41.9381,M,M,M,10,3,0.05,29.77,M,1.75,M,OVC,M,M,M,1200,M,M,M,RA BR,M,M,M,M,M,M,M,KBDL 010615Z AUTO 01003KT 2SM RA BR OVC012 03/03 A2977 RMK P0005 T00300030 MADISHF
BDL,1/1/2019 6:20,-72.6825,41.9381,M,M,M,360,4,0.06,29.77,M,1.75,M,OVC,M,M,M,1200,M,M,M,RA BR,M,M,M,M,M,M,M,KBDL 010620Z AUTO 36004KT 2SM RA BR OVC012 03/03 A2977 RMK P0005 T00300030 MADISHF
BDL,1/1/2019 6:25,-72.6825,41.9381,M,M,M,20,4,0.08,29.75,M,1.75,M,OVC,M,M,M,1200,M,M,M,RA BR,M,M,M,M,M,M,M,KBDL 010625Z AUTO 02004KT 2SM RA BR OVC012 03/03 A2975 RMK P0007 T00300030 MADISHF
BDL,1/1/2019 6:30,-72.6825,41.9381,M,M,M,20,4,0.08,29.75,M,1.5,M,FEW,OVC,M,M,600,1200,M,M,RA BR,M,M,M,M,M,M,M,KBDL 010630Z AUTO 02004KT 1 1/2SM RA BR FEW006 OVC012 03/03 A2975 RMK P0007 T00300030 MADISHF
BDL,1/1/2019 6:35,-72.6825,41.9381,M,M,M,10,3,0.1,29.75,M,1.5,M,FEW,SCT,OVC,M,200,499,999,M,#NAME?,M,M,M,M,M,M,M,KBDL 010635Z AUTO 01003KT 1 1/2SM -RA BR FEW002 SCT004 OVC009 03/03 A2975 RMK P0010 T00300030 MADISHF
BDL,1/1/2019 6:39,-72.6825,41.9381,37.9,37.9,100,10,4,0.1,29.73,M,1.5,M,FEW,BKN,OVC,M,200,500,1100,M,#NAME?,M,M,M,M,M,M,34.31,KBDL 010639Z 01004KT 1 1/2SM -RA BR FEW002 BKN005 OVC011 03/03 A2973 RMK AO2 PRESFR P0010 T00330033
BDL,1/1/2019 6:40,-72.6825,41.9381,M,M,M,10,4,0.1,29.73,M,1.5,M,FEW,BKN,OVC,M,200,499,1100,M,#NAME?,M,M,M,M,M,M,M,KBDL 010640Z AUTO 01004KT 1 1/2SM -RA BR FEW002 BKN004 OVC011 03/03 A2972 RMK P0010 T00300030 MADISHF
BDL,1/1/2019 6:45,-72.6825,41.9381,M,M,M,10,4,0.11,29.73,M,1.5,M,FEW,BKN,OVC,M,200,499,1100,M,#NAME?,M,M,M,M,M,M,M,KBDL 010645Z AUTO 01004KT 1 1/2SM -RA BR FEW002 BKN004 OVC011 03/03 A2972 RMK P0010 T00300030 MADISHF
BDL,1/1/2019 6:50,-72.6825,41.9381,M,M,M,20,4,0.11,29.72,M,1.5,M,FEW,BKN,OVC,M,200,499,1100,M,#NAME?,M,M,M,M,M,M,M,KBDL 010650Z AUTO 02004KT 1 1/2SM -RA BR FEW002 BKN004 OVC011 03/03 A2971 RMK P0010 T00300030 MADISHF
BDL,1/1/2019 6:51,-72.6825,41.9381,37.9,37.9,100,20,4,0.11,29.71,1006.3,2,M,FEW,OVC,M,M,300,600,M,M,#NAME?,M,M,M,M,M,M,34.31,KBDL 010651Z 02004KT 2SM -RA BR FEW003 OVC006 03/03 A2971 RMK AO2 PRESFR SLP063 VIS W-NW 1 P0011 T00330033
BDL,1/1/2019 7:00,-72.6825,41.9381,M,M,M,10,3,M,29.7,M,2,M,OVC,M,M,M,600,M,M,M,#NAME?,M,M,M,M,M,M,M,KBDL 010700Z AUTO 01003KT 2SM -RA BR OVC006 03/03 A2970 RMK T00300030 MADISHF
BDL,1/1/2019 7:05,-72.6825,41.9381,M,M,M,10,4,0.01,29.7,M,2,M,OVC,M,M,M,600,M,M,M,#NAME?,M,M,M,M,M,M,M,KBDL 010705Z AUTO 01004KT 2SM -RA BR OVC006 03/03 A2970 RMK P0000 T00300030 MADISHF
BDL,1/1/2019 7:10,-72.6825,41.9381,M,M,M,330,4,0.01,29.69,M,2,M,OVC,M,M,M,600,M,M,M,#NAME?,M,M,M,M,M,M,M,KBDL 010710Z AUTO 33004KT 2SM -RA BR OVC006 03/03 A2969 RMK P0000 T00300030 MADISHF
BDL,1/1/2019 7:15,-72.6825,41.9381,M,M,M,340,3,0.01,29.68,M,2,M,SCT,OVC,M,M,300,600,M,M,#NAME?,M,M,M,M,M,M,M,KBDL 010715Z AUTO 34003KT 2SM -RA BR SCT003 OVC006 03/03 A2968 RMK P0000 T00300030 MADISHF
BDL,1/1/2019 7:20,-72.6825,41.9381,M,M,M,0,0,0.01,29.66,M,2,M,SCT,OVC,M,M,300,600,M,M,#NAME?,M,M,M,M,M,M,M,KBDL 010720Z AUTO 00000KT 2SM -RA BR SCT003 OVC006 03/03 A2965 RMK P0000 T00300030 MADISHF
BDL,1/1/2019 7:21,-72.6825,41.9381,37.9,37.9,100,0,0,0.01,29.66,M,1.5,M,BKN,OVC,M,M,300,600,M,M,#NAME?,M,M,M,M,M,M,37.9,KBDL 010721Z 00000KT 1 1/2SM -RA BR BKN003 OVC006 03/03 A2966 RMK AO2 PRESFR P0001 T00330033
BDL,1/1/2019 7:25,-72.6825,41.9381,M,M,M,320,3,0.01,29.66,M,1.5,M,OVC,M,M,M,400,M,M,M,BR,M,M,M,M,M,M,M,KBDL 010725Z AUTO 32003KT 1 1/2SM BR OVC004 03/03 A2965 RMK P0000 T00300030 MADISHF
BDL,1/1/2019 7:30,-72.6825,41.9381,M,M,M,310,3,0.01,29.66,M,1.25,M,OVC,M,M,M,400,M,M,M,BR,M,M,M,M,M,M,M,KBDL 010730Z AUTO 31003KT 1 1/2SM BR OVC004 03/03 A2965 RMK P0000 T00300030 MADISHF
BDL,1/1/2019 7:35,-72.6825,41.9381,M,M,M,330,4,0.01,29.65,M,1.25,M,OVC,M,M,M,400,M,M,M,BR,M,M,M,M,M,M,M,KBDL 010735Z AUTO 33004KT 1 1/2SM BR OVC004 03/03 A2964 RMK P0000 T00300030 MADISHF
BDL,1/1/2019 7:40,-72.6825,41.9381,M,M,M,320,4,0.01,29.64,M,1.25,M,OVC,M,M,M,400,M,M,M,BR,M,M,M,M,M,M,M,KBDL 010740Z AUTO 32004KT 1 1/2SM BR OVC004 03/03 A2963 RMK P0000 T00300030 MADISHF
BDL,1/1/2019 7:45,-72.6825,41.9381,M,M,M,320,5,0.01,29.63,M,1,M,VV ,M,M,M,300,M,M,M,#NAME?,M,M,M,M,M,M,M,KBDL 010745Z AUTO 32005KT 1SM -DZ BR VV003 03/03 A2962 RMK P0000 T00300030 MADISHF
BDL,1/1/2019 7:50,-72.6825,41.9381,M,M,M,0,0,0.01,29.62,M,1,M,VV ,M,M,M,300,M,M,M,#NAME?,M,M,M,M,M,M,M,KBDL 010750Z AUTO 00000KT 1SM -DZ BR VV003 03/03 A2962 RMK P0000 T00300030 MADISHF
BDL,1/1/2019 7:51,-72.6825,41.9381,37,37,100,0,0,0.01,29.62,1003.3,0.5,M,VV ,M,M,M,300,M,M,M,#NAME?,M,M,M,M,M,M,37,KBDL 010751Z 00000KT 1/2SM R06/P6000FT -DZ BR VV003 03/03 A2962 RMK AO2 SFC VIS 1 RAE24DZB44 SLP033 P0001 T00280028
BDL,1/1/2019 7:55,-72.6825,41.9381,M,M,M,310,7,M,29.63,M,1,M,VV ,M,M,M,400,M,M,M,#NAME?,M,M,M,M,M,M,M,KBDL 010755Z AUTO 31007KT 1SM -DZ BR VV004 03/03 A2962 RMK T00300030 MADISHF
BDL,1/1/2019 8:00,-72.6825,41.9381,M,M,M,310,6,M,29.63,M,1,M,VV ,M,M,M,400,M,M,M,#NAME?,M,M,M,M,M,M,M,KBDL 010800Z AUTO 31006KT 1SM -DZ BR VV004 03/03 A2962 RMK T00300030 MADISHF
BDL,1/1/2019 8:10,-72.6825,41.9381,M,M,M,310,4,M,29.62,M,1.5,M,OVC,M,M,M,400,M,M,M,#NAME?,M,M,M,M,M,M,M,KBDL 010810Z AUTO 31004KT 1 1/2SM -DZ BR OVC004 03/03 A2962 RMK T00300030 MADISHF
BDL,1/1/2019 8:15,-72.6825,41.9381,M,M,M,60,3,M,29.61,M,1.5,M,OVC,M,M,M,400,M,M,M,#NAME?,M,M,M,M,M,M,M,KBDL 010815Z AUTO 06003KT 1 1/2SM -DZ BR OVC004 03/03 A2961 RMK T00300030 VRB03KT  MADISHF
BDL,1/1/2019 8:20,-72.6825,41.9381,M,M,M,0,0,M,29.61,M,1.5,M,OVC,M,M,M,400,M,M,M,#NAME?,M,M,M,M,M,M,M,KBDL 010820Z AUTO 00000KT 1 1/2SM -DZ BR OVC004 03/03 A2961 RMK T00300030 MADISHF
BDL,1/1/2019 8:25,-72.6825,41.9381,M,M,M,0,0,M,29.61,M,1.5,M,OVC,M,M,M,400,M,M,M,#NAME?,M,M,M,M,M,M,M,KBDL 010825Z AUTO 00000KT 1 1/2SM -DZ BR OVC004 03/03 A2961 RMK T00300030 MADISHF
BDL,1/1/2019 8:30,-72.6825,41.9381,M,M,M,0,0,0.01,29.6,M,1.5,M,OVC,M,M,M,300,M,M,M,#NAME?,M,M,M,M,M,M,M,KBDL 010830Z AUTO 00000KT 1 1/2SM -DZ BR OVC003 03/03 A2960 RMK P0000 T00300030 MADISHF
BDL,1/1/2019 8:35,-72.6825,41.9381,M,M,M,0,0,0.01,29.6,M,1.5,M,OVC,M,M,M,300,M,M,M,#NAME?,M,M,M,M,M,M,M,KBDL 010835Z AUTO 00000KT 1 1/2SM -DZ BR OVC003 03/03 A2960 RMK P0000 T00300030 MADISHF
BDL,1/1/2019 8:40,-72.6825,41.9381,M,M,M,0,0,0.01,29.6,M,1.5,M,OVC,M,M,M,300,M,M,M,#NAME?,M,M,M,M,M,M,M,KBDL 010840Z AUTO 00000KT 1 1/2SM -DZ BR OVC003 03/03 A2960 RMK P0000 T00300030 MADISHF
BDL,1/1/2019 8:45,-72.6825,41.9381,M,M,M,0,0,0.01,29.59,M,1.5,M,OVC,M,M,M,300,M,M,M,#NAME?,M,M,M,M,M,M,M,KBDL 010845Z AUTO 00000KT 1 1/2SM -RA BR OVC003 03/03 A2959 RMK P0000 T00300030 MADISHF
BDL,1/1/2019 8:50,-72.6825,41.9381,M,M,M,0,0,0.01,29.59,M,1.5,M,SCT,OVC,M,M,200,300,M,M,#NAME?,M,M,M,M,M,M,M,KBDL 010850Z AUTO 00000KT 1 1/2SM -RA BR SCT002 OVC003 03/03 A2959 RMK P0000 T00300030 MADISHF
BDL,1/1/2019 8:51,-72.6825,41.9381,37.9,37.9,100,0,0,0.01,29.6,1002.3,0.75,M,SCT,OVC,M,M,200,300,M,M,#NAME?,M,M,M,M,M,M,37.9,KBDL 010851Z 00000KT 3/4SM R06/P6000FT -RA BR SCT002 OVC003 03/03 A2960 RMK AO2 SFC VIS 1 1/2 DZE43RAB43 SLP023 P0001 60013 T00330033 56073
BDL,1/1/2019 8:55,-72.6825,41.9381,M,M,M,0,0,M,29.59,M,1.5,M,OVC,M,M,M,200,M,M,M,#NAME?,M,M,M,M,M,M,M,KBDL 010855Z AUTO 00000KT 1 1/2SM -RA BR OVC002 03/03 A2959 RMK T00300030 MADISHF
BDL,1/1/2019 9:00,-72.6825,41.9381,M,M,M,0,0,M,29.58,M,1.5,M,OVC,M,M,M,300,M,M,M,BR,M,M,M,M,M,M,M,KBDL 010900Z AUTO 00000KT 1 1/2SM BR OVC003 03/03 A2957 RMK T00300030 MADISHF
BDL,1/1/2019 9:05,-72.6825,41.9381,M,M,M,0,0,M,29.58,M,1.5,M,OVC,M,M,M,300,M,M,M,BR,M,M,M,M,M,M,M,KBDL 010905Z AUTO 00000KT 1 1/2SM BR OVC003 03/03 A2957 RMK T00300030 MADISHF
BDL,1/1/2019 9:10,-72.6825,41.9381,M,M,M,0,0,M,29.57,M,1.5,M,OVC,M,M,M,300,M,M,M,BR,M,M,M,M,M,M,M,KBDL 010910Z AUTO 00000KT 1 1/2SM BR OVC003 03/03 A2956 RMK T00300030 MADISHF
BDL,1/1/2019 9:15,-72.6825,41.9381,M,M,M,0,0,M,29.57,M,1.5,M,OVC,M,M,M,300,M,M,M,BR,M,M,M,M,M,M,M,KBDL 010915Z AUTO 00000KT 1 1/2SM BR OVC003 03/03 A2956 RMK T00300030 MADISHF
BDL,1/1/2019 9:20,-72.6825,41.9381,M,M,M,0,0,M,29.57,M,1.5,M,OVC,M,M,M,300,M,M,M,BR,M,M,M,M,M,M,M,KBDL 010920Z AUTO 00000KT 1 1/2SM BR OVC003 03/03 A2956 RMK T00300030 MADISHF
BDL,1/1/2019 9:25,-72.6825,41.9381,M,M,M,0,0,M,29.57,M,1.5,M,OVC,M,M,M,300,M,M,M,BR,M,M,M,M,M,M,M,KBDL 010925Z AUTO 00000KT 1 1/2SM BR OVC003 03/03 A2956 RMK T00300030 MADISHF
BDL,1/1/2019 9:30,-72.6825,41.9381,M,M,M,110,3,M,29.56,M,1.5,M,OVC,M,M,M,300,M,M,M,BR,M,M,M,M,M,M,M,KBDL 010930Z AUTO 11003KT 1 1/2SM BR OVC003 03/03 A2955 RMK T00300030 MADISHF
BDL,1/1/2019 9:35,-72.6825,41.9381,M,M,M,120,3,M,29.56,M,1.5,M,OVC,M,M,M,300,M,M,M,BR,M,M,M,M,M,M,M,KBDL 010935Z AUTO 12003KT 1 1/2SM BR OVC003 03/03 A2955 RMK T00300030 MADISHF
